protein_id,experiment_name,time_stamp,n_chainbreaks,non_loop_fraction,non_loop_cutoff,radius_of_gyration,status,rejection_reason,error_reason
shl010557,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:53:46+00:00,0,0.4772727273,0.7,21.94078068,REJECTED,loopy_structure,
shm009808,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:57:50+00:00,0,0.4772727273,0.7,19.95723205,REJECTED,loopy_structure,
shs008896,15082026_16k_production_4_seeds_4_sizes,2026-08-18T09:00:28+00:00,0,0.4772727273,0.7,23.57075517,REJECTED,loopy_structure,
shx011483,15082026_16k_production_4_seeds_4_sizes,2026-08-18T09:01:40+00:00,0,0.4772727273,0.7,21.01718247,REJECTED,loopy_structure,
ths000484,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:08:17+00:00,0,0.4772727273,0.7,21.54413603,REJECTED,loopy_structure,
shx011218,15082026_16k_production_4_seeds_4_sizes,2026-08-18T09:01:03+00:00,0,0.4774774775,0.7,20.25408114,REJECTED,loopy_structure,
thx003290,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:10:16+00:00,0,0.4774774775,0.7,20.2365038,REJECTED,loopy_structure,
thl002510,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:03:05+00:00,0,0.4775280899,0.7,21.36396896,REJECTED,loopy_structure,
thl002651,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:03:33+00:00,0,0.4775280899,0.7,19.74556879,REJECTED,loopy_structure,
hsl014515,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:39:57+00:00,0,0.4776119403,0.7,19.60530735,REJECTED,loopy_structure,
hsx015592,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:46:26+00:00,0,0.4776119403,0.7,19.28532178,REJECTED,loopy_structure,
htl006634,15082026_16k_production_4_seeds_4_sizes,2026-08-16T18:59:20+00:00,0,0.4776119403,0.7,19.5666476,REJECTED,loopy_structure,
htx007030,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:49:47+00:00,2,0.4776119403,0.7,19.47328678,REJECTED,chainbreaks;loopy_structure,
htx007604,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:50:51+00:00,0,0.4776119403,0.7,19.49406906,REJECTED,loopy_structure,
shs008113,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:58:44+00:00,0,0.4776119403,0.7,21.92649184,REJECTED,loopy_structure,
shs008801,15082026_16k_production_4_seeds_4_sizes,2026-08-18T09:00:06+00:00,0,0.4776119403,0.7,22.62060031,REJECTED,loopy_structure,
thm001452,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:05:44+00:00,0,0.4776119403,0.7,19.52227331,REJECTED,loopy_structure,
ths000949,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:09:45+00:00,0,0.4776119403,0.7,19.19563219,REJECTED,loopy_structure,
htl006636,15082026_16k_production_4_seeds_4_sizes,2026-08-16T18:59:21+00:00,0,0.4777777778,0.7,18.91402906,REJECTED,loopy_structure,
shl010313,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:53:02+00:00,0,0.4777777778,0.7,20.26791966,REJECTED,loopy_structure,
thl002259,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:02:31+00:00,0,0.4777777778,0.7,20.69614232,REJECTED,loopy_structure,
thl002781,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:04:05+00:00,0,0.4777777778,0.7,19.85262462,REJECTED,loopy_structure,
thl002874,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:04:32+00:00,0,0.4777777778,0.7,21.37674028,REJECTED,loopy_structure,
hsx015777,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:47:12+00:00,0,0.4779411765,0.7,19.20180779,REJECTED,loopy_structure,
hsl014372,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:39:38+00:00,0,0.4782608696,0.7,19.07564229,REJECTED,loopy_structure,
hsx015312,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:45:41+00:00,0,0.4782608696,0.7,19.33121585,REJECTED,loopy_structure,
htm005323,15082026_16k_production_4_seeds_4_sizes,2026-08-16T18:59:33+00:00,0,0.4782608696,0.7,19.18838837,REJECTED,loopy_structure,
htm005582,15082026_16k_production_4_seeds_4_sizes,2026-08-16T18:59:57+00:00,0,0.4782608696,0.7,19.015165,REJECTED,loopy_structure,
htm005769,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:00:22+00:00,0,0.4782608696,0.7,18.4468787,REJECTED,loopy_structure,
htm005812,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:00:28+00:00,0,0.4782608696,0.7,18.66962806,REJECTED,loopy_structure,
htx007652,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:51:01+00:00,0,0.4782608696,0.7,19.37343113,REJECTED,loopy_structure,
shl010512,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:53:36+00:00,0,0.4782608696,0.7,20.07850231,REJECTED,loopy_structure,
shl010790,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:54:50+00:00,0,0.4782608696,0.7,20.64301707,REJECTED,loopy_structure,
shl010990,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:56:02+00:00,0,0.4782608696,0.7,20.73489712,REJECTED,loopy_structure,
thl002281,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:02:33+00:00,0,0.4782608696,0.7,20.43820867,REJECTED,loopy_structure,
thl002772,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:04:03+00:00,0,0.4782608696,0.7,19.73762959,REJECTED,loopy_structure,
thm001627,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:06:13+00:00,2,0.4782608696,0.7,19.12184709,REJECTED,chainbreaks;loopy_structure,
thm001888,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:07:13+00:00,0,0.4782608696,0.7,21.51437688,REJECTED,loopy_structure,
ths000594,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:08:33+00:00,0,0.4782608696,0.7,20.11408744,REJECTED,loopy_structure,
ths000794,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:09:09+00:00,2,0.4782608696,0.7,19.40978064,REJECTED,chainbreaks;loopy_structure,
thl002458,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:02:56+00:00,0,0.4784946237,0.7,20.00701026,REJECTED,loopy_structure,
thl002784,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:04:06+00:00,0,0.4784946237,0.7,20.14557018,REJECTED,loopy_structure,
thx003488,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:10:47+00:00,0,0.4784946237,0.7,21.9852466,REJECTED,loopy_structure,
shs008701,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:59:47+00:00,0,0.4785714286,0.7,21.49200162,REJECTED,loopy_structure,
thx003414,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:10:33+00:00,0,0.4786324786,0.7,20.39268868,REJECTED,loopy_structure,
shx011314,15082026_16k_production_4_seeds_4_sizes,2026-08-18T09:01:13+00:00,2,0.4787234043,0.7,20.12121587,REJECTED,chainbreaks;loopy_structure,
thl002229,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:02:29+00:00,0,0.4787234043,0.7,19.88493021,REJECTED,loopy_structure,
htx007208,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:49:54+00:00,0,0.4788732394,0.7,19.55102622,REJECTED,loopy_structure,
htx007825,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:51:46+00:00,0,0.4788732394,0.7,19.85850389,REJECTED,loopy_structure,
shm009607,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:57:08+00:00,0,0.4788732394,0.7,21.33132878,REJECTED,loopy_structure,
shs008514,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:59:17+00:00,0,0.4788732394,0.7,23.51667509,REJECTED,loopy_structure,
shl010324,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:53:03+00:00,0,0.4789473684,0.7,19.91604147,REJECTED,loopy_structure,
hsl014128,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:39:23+00:00,0,0.4791666667,0.7,18.73291355,REJECTED,loopy_structure,
hsm013451,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:42:09+00:00,0,0.4791666667,0.7,19.0818904,REJECTED,loopy_structure,
htm005372,15082026_16k_production_4_seeds_4_sizes,2026-08-16T18:59:37+00:00,0,0.4791666667,0.7,18.94583666,REJECTED,loopy_structure,
htm005395,15082026_16k_production_4_seeds_4_sizes,2026-08-16T18:59:38+00:00,0,0.4791666667,0.7,18.63808758,REJECTED,loopy_structure,
htx007949,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:52:24+00:00,0,0.4791666667,0.7,19.31976995,REJECTED,loopy_structure,
shl010390,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:53:13+00:00,0,0.4791666667,0.7,19.8689676,REJECTED,loopy_structure,
shm009040,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:56:07+00:00,0,0.4791666667,0.7,21.06693135,REJECTED,loopy_structure,
shx011272,15082026_16k_production_4_seeds_4_sizes,2026-08-18T09:01:08+00:00,0,0.4791666667,0.7,20.05804866,REJECTED,loopy_structure,
thl002053,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:02:20+00:00,0,0.4791666667,0.7,19.93908001,REJECTED,loopy_structure,
thl002636,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:03:30+00:00,0,0.4791666667,0.7,23.79826905,REJECTED,loopy_structure,
thl002713,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:03:48+00:00,0,0.4791666667,0.7,19.85013427,REJECTED,loopy_structure,
shx011245,15082026_16k_production_4_seeds_4_sizes,2026-08-18T09:01:06+00:00,2,0.4793814433,0.7,20.45287486,REJECTED,chainbreaks;loopy_structure,
shx011341,15082026_16k_production_4_seeds_4_sizes,2026-08-18T09:01:17+00:00,2,0.4793814433,0.7,21.80931317,REJECTED,chainbreaks;loopy_structure,
hsx015095,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:45:25+00:00,0,0.4794520548,0.7,19.63505777,REJECTED,loopy_structure,
htx007537,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:50:37+00:00,0,0.4794520548,0.7,19.89931082,REJECTED,loopy_structure,
shm009812,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:57:51+00:00,0,0.4794520548,0.7,19.95892169,REJECTED,loopy_structure,
shm009838,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:57:58+00:00,0,0.4794520548,0.7,20.85814868,REJECTED,loopy_structure,
shs008551,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:59:22+00:00,0,0.4794520548,0.7,22.28244163,REJECTED,loopy_structure,
thm001350,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:05:31+00:00,0,0.4794520548,0.7,23.88765421,REJECTED,loopy_structure,
ths000563,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:08:28+00:00,0,0.4794520548,0.7,21.42103249,REJECTED,loopy_structure,
hsl014793,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:40:50+00:00,0,0.4795918367,0.7,19.09392761,REJECTED,loopy_structure,
thl002896,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:04:38+00:00,0,0.4795918367,0.7,20.40612446,REJECTED,loopy_structure,
thx003791,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:12:04+00:00,0,0.4795918367,0.7,21.78634803,REJECTED,loopy_structure,
shm009870,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:58:06+00:00,0,0.4797297297,0.7,20.44467161,REJECTED,loopy_structure,
shl010733,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:54:32+00:00,0,0.4797979798,0.7,23.23428405,REJECTED,loopy_structure,
hsl014691,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:40:28+00:00,0,0.48,0.7,18.51411355,REJECTED,loopy_structure,
hsx015353,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:45:46+00:00,0,0.48,0.7,19.80274342,REJECTED,loopy_structure,
hsx015486,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:46:06+00:00,0,0.48,0.7,20.11424961,REJECTED,loopy_structure,
hsx015490,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:46:07+00:00,0,0.48,0.7,19.63331301,REJECTED,loopy_structure,
hsx015631,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:46:35+00:00,0,0.48,0.7,20.28706547,REJECTED,loopy_structure,
hsx015769,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:47:09+00:00,0,0.48,0.7,19.97614608,REJECTED,loopy_structure,
htl006913,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:49:22+00:00,0,0.48,0.7,18.7876598,REJECTED,loopy_structure,
htm005160,15082026_16k_production_4_seeds_4_sizes,2026-08-16T18:59:25+00:00,0,0.48,0.7,19.24037905,REJECTED,loopy_structure,
htm005947,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:00:52+00:00,0,0.48,0.7,19.38875514,REJECTED,loopy_structure,
hts004444,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:01:18+00:00,0,0.48,0.7,18.71462545,REJECTED,loopy_structure,
shm009188,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:56:13+00:00,0,0.48,0.7,20.38464614,REJECTED,loopy_structure,
shm009714,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:57:29+00:00,0,0.48,0.7,19.86123096,REJECTED,loopy_structure,
thl002104,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:02:22+00:00,2,0.48,0.7,20.01933112,REJECTED,chainbreaks;loopy_structure,
thl002757,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:03:59+00:00,0,0.48,0.7,20.34406497,REJECTED,loopy_structure,
ths000397,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:08:07+00:00,0,0.48,0.7,19.35337319,REJECTED,loopy_structure,
shx011486,15082026_16k_production_4_seeds_4_sizes,2026-08-18T09:01:40+00:00,0,0.4801980198,0.7,20.11163708,REJECTED,loopy_structure,
thx003256,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:10:12+00:00,0,0.4801980198,0.7,22.75523139,REJECTED,loopy_structure,
hsx015190,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:45:30+00:00,0,0.4802631579,0.7,19.63211093,REJECTED,loopy_structure,
thm001842,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:07:01+00:00,0,0.4802631579,0.7,20.39418119,REJECTED,loopy_structure,
hsl014150,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:39:23+00:00,2,0.4803921569,0.7,19.11684496,REJECTED,chainbreaks;loopy_structure,
htl006549,15082026_16k_production_4_seeds_4_sizes,2026-08-16T18:59:08+00:00,0,0.4803921569,0.7,18.83859341,REJECTED,loopy_structure,
thx003367,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:10:26+00:00,0,0.4803921569,0.7,20.08312354,REJECTED,loopy_structure,
hsx015581,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:46:24+00:00,0,0.4805194805,0.7,19.46896474,REJECTED,loopy_structure,
shm009079,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:56:08+00:00,0,0.4805194805,0.7,19.9732937,REJECTED,loopy_structure,
shm009987,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:58:38+00:00,0,0.4805194805,0.7,20.26198603,REJECTED,loopy_structure,
thm001300,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:05:26+00:00,2,0.4805194805,0.7,19.68848495,REJECTED,chainbreaks;loopy_structure,
thm001443,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:05:43+00:00,0,0.4805194805,0.7,19.63877853,REJECTED,loopy_structure,
thm001465,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:05:46+00:00,0,0.4805194805,0.7,19.63760724,REJECTED,loopy_structure,
thm001675,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:06:23+00:00,0,0.4805194805,0.7,20.82531632,REJECTED,loopy_structure,
hsx015177,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:45:29+00:00,0,0.4807692308,0.7,20.1874994,REJECTED,loopy_structure,
htl006283,15082026_16k_production_4_seeds_4_sizes,2026-08-16T18:58:41+00:00,2,0.4807692308,0.7,19.18996764,REJECTED,chainbreaks;loopy_structure,
htl006426,15082026_16k_production_4_seeds_4_sizes,2026-08-16T18:58:54+00:00,0,0.4807692308,0.7,18.56215542,REJECTED,loopy_structure,
htl006442,15082026_16k_production_4_seeds_4_sizes,2026-08-16T18:58:55+00:00,0,0.4807692308,0.7,18.88331945,REJECTED,loopy_structure,
htl006554,15082026_16k_production_4_seeds_4_sizes,2026-08-16T18:59:09+00:00,0,0.4807692308,0.7,18.85831194,REJECTED,loopy_structure,
shl010174,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:52:48+00:00,0,0.4807692308,0.7,20.90038854,REJECTED,loopy_structure,
shs008051,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:58:43+00:00,0,0.4807692308,0.7,20.29068321,REJECTED,loopy_structure,
shs008139,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:58:45+00:00,0,0.4807692308,0.7,19.3612106,REJECTED,loopy_structure,
shx011353,15082026_16k_production_4_seeds_4_sizes,2026-08-18T09:01:18+00:00,0,0.480952381,0.7,20.89735837,REJECTED,loopy_structure,
hsx015763,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:47:08+00:00,0,0.4810126582,0.7,20.12322217,REJECTED,loopy_structure,
htx007447,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:50:22+00:00,2,0.4810126582,0.7,19.51324356,REJECTED,chainbreaks;loopy_structure,
shl010246,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:52:54+00:00,0,0.4810126582,0.7,19.59563805,REJECTED,loopy_structure,
shl010676,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:54:16+00:00,0,0.4810126582,0.7,20.957392,REJECTED,loopy_structure,
shm009350,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:56:29+00:00,0,0.4810126582,0.7,19.51163482,REJECTED,loopy_structure,
thl002268,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:02:32+00:00,0,0.4810126582,0.7,19.29166073,REJECTED,loopy_structure,
thm001427,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:05:41+00:00,0,0.4810126582,0.7,19.47206601,REJECTED,loopy_structure,
thm001576,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:06:03+00:00,0,0.4810126582,0.7,19.49849203,REJECTED,loopy_structure,
hsl014295,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:39:31+00:00,0,0.4811320755,0.7,18.6719446,REJECTED,loopy_structure,
shx011732,15082026_16k_production_4_seeds_4_sizes,2026-08-18T09:02:39+00:00,0,0.4811320755,0.7,20.86677272,REJECTED,loopy_structure,
thx003700,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:11:37+00:00,2,0.4811320755,0.7,22.19463897,REJECTED,chainbreaks;loopy_structure,
thl002929,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:04:49+00:00,0,0.48125,0.7,20.83744611,REJECTED,loopy_structure,
shx011792,15082026_16k_production_4_seeds_4_sizes,2026-08-18T09:02:57+00:00,0,0.4813084112,0.7,20.99097199,REJECTED,loopy_structure,
hsl014871,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:41:09+00:00,0,0.4814814815,0.7,19.153369,REJECTED,loopy_structure,
htl006408,15082026_16k_production_4_seeds_4_sizes,2026-08-16T18:58:52+00:00,0,0.4814814815,0.7,18.95641048,REJECTED,loopy_structure,
hts004474,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:01:20+00:00,0,0.4814814815,0.7,18.30662902,REJECTED,loopy_structure,
hts004827,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:01:55+00:00,0,0.4814814815,0.7,18.33446799,REJECTED,loopy_structure,
hts004854,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:01:58+00:00,0,0.4814814815,0.7,17.85298598,REJECTED,loopy_structure,
shl010588,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:53:53+00:00,0,0.4814814815,0.7,21.16462597,REJECTED,loopy_structure,
shl010623,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:54:01+00:00,0,0.4814814815,0.7,20.58404409,REJECTED,loopy_structure,
shm009837,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:57:57+00:00,0,0.4814814815,0.7,20.36606809,REJECTED,loopy_structure,
shs008830,15082026_16k_production_4_seeds_4_sizes,2026-08-18T09:00:13+00:00,0,0.4814814815,0.7,20.1907925,REJECTED,loopy_structure,
thl002770,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:04:02+00:00,0,0.4814814815,0.7,20.1980357,REJECTED,loopy_structure,
ths000300,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:07:58+00:00,0,0.4814814815,0.7,20.3826139,REJECTED,loopy_structure,
thx003787,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:12:03+00:00,0,0.4814814815,0.7,20.17921073,REJECTED,loopy_structure,
shx011879,15082026_16k_production_4_seeds_4_sizes,2026-08-18T09:03:26+00:00,0,0.4816513761,0.7,20.95385879,REJECTED,loopy_structure,
shm009342,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:56:28+00:00,0,0.4817073171,0.7,20.30013567,REJECTED,loopy_structure,
shl010675,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:54:15+00:00,0,0.4819277108,0.7,20.02247942,REJECTED,loopy_structure,
thl002106,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:02:22+00:00,0,0.4819277108,0.7,19.88626903,REJECTED,loopy_structure,
thl002680,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:03:40+00:00,0,0.4819277108,0.7,19.84705119,REJECTED,loopy_structure,
thm001864,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:07:07+00:00,0,0.4819277108,0.7,19.50337364,REJECTED,loopy_structure,
hsl014119,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:39:22+00:00,0,0.4821428571,0.7,19.2267517,REJECTED,loopy_structure,
hsl014539,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:40:01+00:00,0,0.4821428571,0.7,18.81926033,REJECTED,loopy_structure,
hsl014807,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:40:53+00:00,0,0.4821428571,0.7,18.84444693,REJECTED,loopy_structure,
htl006484,15082026_16k_production_4_seeds_4_sizes,2026-08-16T18:59:00+00:00,0,0.4821428571,0.7,18.87750841,REJECTED,loopy_structure,
htl006710,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:48:35+00:00,0,0.4821428571,0.7,19.31159287,REJECTED,loopy_structure,
htl006966,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:49:36+00:00,0,0.4821428571,0.7,18.80674291,REJECTED,loopy_structure,
htl006995,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:49:44+00:00,0,0.4821428571,0.7,18.96962389,REJECTED,loopy_structure,
thx003934,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:12:53+00:00,2,0.4821428571,0.7,20.38973378,REJECTED,chainbreaks;loopy_structure,
